id;default;legal_form;zip_code;sector;year_inc;count_emp;type_pl;sales;gross_performance;gross_profit;earn_from_op;fin_result;oth_interest_inc;oth_interest_exp;result_from_ord_bus;total_result;annual_profit;total_assets;total_liabilities_st;total_liabilities_mt;total_liabilities_lt;bank_liabilities_st;bank_liabilities_mt;bank_liabilities_lt;trade_payables_st;trade_payables_mt;trade_payables_lt;bonds_payables_st;bonds_payables_mt;bonds_payables_lt;total_equity;current_assets;monetary_current_assets;cash;trade_receivables_st;trade_receivables_lt;cf_operating;cf_investment;cf_financing
C_037;0;GmbH;77815;49399;2003;;GKV;11941443.99;12505667.09;1309047.55;147254.69;-12445.35;10970.3;23415.65;134809.34;134809.34;93877.03;8210521.1;7476799.08;20652.83;0.0;2963373.58;;;1184372.97;;;;;;713069.19;7838993.56;5691660.06;3277843.17;;;319836.17;-41792.13;88879.71
C_631;0;GmbH;76676;28140;2005;91.0;GKV;12651872.05;12651872.05;2799026.02;438113.72;-158474.53;5550.79;164025.32;279639.19;279639.19;189680.27;4639603.99;3272002.34;0.0;0.0;;;;;;;;;;1367601.65;4462761.68;2367386.48;645768.02;;;-157413.93;-77678.05;417001.0
C_186;0;GmbH;67227;43991;2003;;GKV;4143262.41;4008613.81;1951666.13;-56570.28;-118077.05;108.05;118185.1;-174647.33;-362361.54;-368100.78;2426146.51;2426146.51;0.0;0.0;;;;;;;;;;;1430018.07;718266.46;56729.89;;;-10519.65;-18122.47;-625561.17
C_899;0;Sonst. Gewerbetreibende;67133;47710;2004;;GKV;8917777.06;15304309.5;6188366.06;706089.88;-331483.69;3945.36;335429.05;374606.19;369033.19;230623.57;9566269.78;13521822.64;120000.0;892409.0;30000.0;120000.0;415000.0;2504196.05;;;;;;251055.02;5845615.38;950998.31;33443.7;736201.39;;-140850.4;-527801.92;2024347.38
C_459;0;GmbH;68167;41103;1926;269.0;GKV;44180892.45;44180892.45;4627673.61;1211752.9;-95298.63;4620.0;99918.63;1116454.27;1116454.27;580774.22;10978627.2;5943297.7;1302000.0;420658.21;395000.0;1302000.0;420658.21;3017360.87;;;;;;3312671.29;5528571.54;5492259.81;2570724.44;;;2604555.6;-32254.74;-1297832.87
C_980;0;GmbH;68526;46750;1991;242.0;GKV;76878029.58;77789332.77;37895541.88;2986840.36;366595.68;12641.12;807486.61;3353436.04;3289934.37;2362442.36;41306247.83;13485726.79;6083146.0;6225973.98;3513282.4;6083146.0;3253000.0;3879588.91;;;;;;15511401.06;20071774.86;9636812.31;2904282.61;6200562.88;;1975605.69;-3823188.15;488776.18
C_497;0;GmbH;69469;52100;2003;125.0;GKV;194354722.0;201593145.0;110562053.0;1470523.0;-796701.0;24085.0;1405354.0;673822.0;673822.0;101537.0;188315867.0;111339997.0;0.0;8576913.0;16302420.0;;;10017275.0;;;;;;68398957.0;124615055.0;55922520.0;1262775.0;42521295.0;;5117228.0;-2117850.0;-1849000.0
C_496;0;GmbH;69493;35113;2004;;GKV;16398898.59;21480029.59;8642494.36;1924624.94;-388256.79;21471.44;409728.23;1536368.15;1536368.15;1040096.86;13079775.83;12062412.14;13931.86;1100000.0;7301791.0;13931.86;;603838.6;;;;;;2914516.63;12494307.83;5605700.22;232741.5;3472009.86;;-3901334.98;-246408.32;-115256.21
C_473;0;GmbH;67433;35200;1990;;GKV;117468927.6;117468927.6;50576676.93;3208715.63;-1093654.91;67.33;1093722.24;2115060.72;2115060.72;1140046.36;68100747.02;27183611.19;9892000.0;10690000.0;16680849.64;9892000.0;10690000.0;7107388.04;;;;;;19926135.83;20171654.75;3990540.62;1821075.27;240372.12;;2266000.93;-9473938.3;4493000.0
C_753;0;GmbH;77871;22230;2002;;GKV;12496060.88;12751467.88;6626259.32;375255.0;-235107.66;10206.57;245314.23;140147.34;140147.34;97984.36;6766689.96;2668755.95;4017230.01;150831.0;853809.27;;;1104624.78;;;;;;1.46e-11;2220012.95;2224101.36;290143.78;1429233.59;;747534.97;-21097.79;-858161.15
C_581;0;GmbH;71665;25504;1933;86.0;GKV;3957303.37;3267303.37;1000700.71;341245.83;3465.31;3494.94;29.63;344711.14;344211.14;230704.37;4176568.22;3397507.35;0.0;0.0;;;;545022.69;;;;;;779060.87;4123500.76;1747430.53;1125412.41;;;205589.12;-39044.45;-179999.97
C_649;0;GmbH;78564;46154;1980;4.0;GKV;138833022.3;138833022.3;12697317.14;488224.39;176830.4;;23169.6;665054.79;661705.39;332258.6;19334939.66;10954520.67;0.0;330148.0;;;;7640429.18;;;;;;8050270.99;9819583.8;9777232.74;2691211.47;5170473.51;;789892.91;-80686.3;-221270.0
C_383;0;GmbH;66538;21200;1968;;GKV;3204044.8;3204044.8;3075546.57;-253241.11;-750.61;65.79;816.4;-253991.72;-253991.72;-265630.9;2420734.35;350971.13;0.0;0.0;;;;28257.47;;;;;;2069763.22;2324469.54;2344802.39;1292081.33;14415.36;;-315561.86;-20387.54;1.38
C_217;0;GmbH;66131;84120;1952;8.0;GKV;11900732.06;11900732.06;12541052.39;11411900.85;-1420719.58;11942.18;1483440.0;9991181.27;9991181.27;7212492.85;66145985.19;759060.77;0.0;19561218.0;12.55;;;3851.17;;;;;;45825706.42;65384226.11;65384226.11;;488792.0;;7897622.69;-1.1599999999999999e-10;-7897621.19
C_665;0;GmbH;66111;58190;1992;2412.0;GKV;235161.01;235161.01;235161.01;169794.28;-30635.37;2442.22;33077.59;139158.91;139158.91;121342.91;671818.13;191445.17;186800.0;274625.0;46700.0;186800.0;274625.0;;;;;;;18947.96;345255.89;16629.12;16629.12;;;101591.55;-721.35;-95700.0
C_063;0;GmbH;66763;56302;1980;;GKV;551397981.8;551397981.8;72261508.71;1337931.22;-145982.63;79618.35;225600.98;1191948.59;1191948.59;-335368.79;143734895.8;107847825.7;0.0;0.0;;;;2376972.98;;;;;;35887070.14;143121135.0;110733284.0;29247306.65;57564725.84;;9099787.81;-248350.53;-457000.0
C_024;0;GmbH;66578;43220;2000;;GKV;550623.68;550623.68;325873.56;-274.77;-870.97;;870.97;-1145.74;-1145.74;-1145.74;353269.35;321230.95;0.0;0.0;;;;132717.75;;;;;;32038.4;239146.35;221232.86;34497.65;;;72675.32;-128244.58;83509.99
C_246;0;GmbH;66839;47301;2003;;GKV;17600.0;17600.0;46465.24;-65526.54;-11491.8;294.31;47.96;-77018.34;-77018.34;-77018.34;289178.97;35794.84;0.0;0.0;44.32;;;14007.0;;;;;;253384.13;289178.97;289178.97;14382.46;;;232.12;4020.0;0.0
C_444;0;GmbH & Co. KG;66773;68200;2003;;UKV;2286800000.0;;;217100000.0;79600000.0;9400000.0;42000000.0;296700000.0;299800000.0;211200000.0;4032500000.0;1540900000.0;133700000.0;559800000.0;9800000.0;;30000000.0;67100000.0;;;;;;1035700000.0;1790400000.0;944100000.0;300000.0;394200000.0;;155300000.0;-249200000.0;-28300000.0
C_790;0;GmbH;66115;35000;2008;338.0;GKV;615952.5;615952.5;761596.41;-10012408.73;1363539.18;776892.99;682493.82;-8648869.55;-8648869.55;-8648885.26;31484574.75;2753515.21;3075000.0;7064715.8;;;;59513.62;;;;3075000.0;;18591343.74;17839270.05;4581944.01;1267454.22;;;9989363.85;-9814901.99;3.73e-09
C_724;0;GmbH;76726;41200;1977;;GKV;2784924.86;2784924.86;2784924.86;380854.78;-25250.0;;25250.0;355604.78;355604.78;230357.58;3214600.52;2331945.31;0.0;0.0;;;;;;;;;;882655.21;628557.52;676516.52;361287.77;;;703606.63;-483194.4;-85222.82
C_335;0;GmbH & Co. KG;71229;68202;1979;;GKV;1082952.84;1082952.84;837977.35;98549.12;-4120.9;1191.0;5386.9;94428.22;94428.22;63019.56;378902.14;80574.22;0.0;0.0;20347.93;;;19038.02;;;;;;298327.92;314041.39;303328.58;289972.83;;;129501.95;-21199.52;-1.46e-10
C_320;0;GmbH;70794;45100;1972;35.0;GKV;60671900.93;60671900.93;30231110.32;5582568.08;11547.44;11547.44;;5594115.52;5594115.52;4605778.17;39516629.3;10667337.66;0.0;0.0;;;;1831489.87;;;;;;28849291.64;38376631.84;38719668.32;25406419.54;11117569.91;;-2998112.8;-536434.66;87000.0
C_522;0;GmbH;71394;32501;2001;178.0;GKV;10595320.95;10595320.95;11234085.25;-65551.36;-15017.84;1892.06;16909.9;-80569.2;-80569.2;-80690.44;8918955.56;1685075.72;138062.32;241535.24;21480.2;98487.84;52526.14;402881.76;;;;;;2364878.21;2257769.86;2228051.79;188856.56;1344913.92;;-298754.63;-200569.82;378400.17
C_723;0;GmbH & Co. KG;88512;23630;1996;94.0;GKV;843536690.0;844357853.0;811348096.0;15559290.0;-6933654.0;298731.0;5080222.0;8625636.0;8625636.0;6296122.0;445611576.0;168213382.0;94791912.0;6963337.0;9000000.0;;;25873902.0;;;;;;175648555.0;137782893.0;137067231.0;12122342.0;;;67675227.0;-112588529.0;81158100.0
C_294;0;GmbH;70174;73110;1997;97.0;GKV;8974233.9;8974233.9;355608.03;45968.73;647.86;1379.26;731.4;46616.59;46616.59;37280.54;1787062.12;1681691.43;0.0;0.0;;;;1610107.08;;;;;;105370.69;1781475.12;223901.09;14841.04;;;-87511.22;0.0;50141.78
C_901;0;AG;71063;68101;1999;6.0;GKV;264684000.0;261968000.0;177128000.0;-46078000.0;47253000.0;1596000.0;23042000.0;1175000.0;-11277000.0;-14461000.0;1240730000.0;445848000.0;350113000.0;34932000.0;49200000.0;150000000.0;;1510000.0;;;;200000000.0;;434908000.0;136074000.0;138354000.0;17249000.0;17803000.0;;76487000.0;-13227000.0;-71578000.0
C_203;0;GmbH;70191;35110;1999;13.0;GKV;35543563.88;35543563.88;23869118.01;4809379.3;-504450.58;98504.79;602955.37;4304928.72;1160526.77;692418.97;59705475.49;8389514.11;8250000.0;183300.0;2000000.0;8250000.0;;1411267.75;;;;;;42882661.38;28483106.13;27441077.35;18872515.16;7613855.34;;4421804.83;-1399551.98;-5400000.0
C_654;0;GmbH;71691;28990;1976;500.0;GKV;11254655.16;6838493.38;3136138.62;1407080.0;-26942.4;8680.84;35629.49;1380137.6;1380137.6;1027187.05;2013409.73;911157.96;0.0;0.0;93.22;;;325090.54;;;;;;1102251.77;1566245.73;1173750.79;1093820.41;;;3880706.88;-57469.13;-822279.83
C_744;0;GmbH;73230;82999;2005;;GKV;8768132.36;8768132.36;7633140.9;96635.71;1872.79;2055.59;182.8;98508.5;98508.5;63993.81;2942780.12;691087.21;0.0;0.0;;;;55465.26;;;;;;2251692.91;2931255.96;2914406.74;958196.37;1796601.24;;-317372.49;-8868.91;-13500.57
C_782;0;GmbH;71522;26300;2006;58.0;GKV;718138.05;718138.05;297094.94;22005.77;;;;22005.77;22005.77;21205.61;125916.86;112577.69;0.0;0.0;;;;;;;;;;3480.41;92103.34;67417.47;14992.31;;;27768.23;-12740.58;-28868.95
C_475;0;GmbH;70629;69203;2007;;GKV;4647093.02;5933847.02;2516300.15;100389.95;-39275.93;26.29;39302.22;61114.02;61114.02;37477.29;1930801.4;1196268.32;443500.0;0.0;4633.82;;;478543.44;;;;;;291033.08;1806105.94;1597903.27;154834.98;1397841.0;;351709.23;-10707.49;-15866.27
C_222;0;GmbH;72622;41201;2002;27.0;GKV;112317075.1;112317075.1;64328731.2;3729413.12;-118672.19;31976.19;150648.38;3610740.93;3583316.93;3.03e-09;75397051.28;28413263.53;0.0;1585019.04;;;;;;;;;;45398768.71;70574687.26;13377646.34;90667.7;;;1561068.12;-1555166.63;-29555.47
C_592;0;GmbH & Co. KG;73441;52291;1982;164.0;GKV;56678.18;56678.18;49085.76;4445.15;-2.65;;2.65;4442.5;4442.5;4448.5;5024.19;4583.97;0.0;0.0;;;;;;;;;;440.22;5024.19;5024.19;9.53;;;-2145.58;0.0;8.19e-12
C_033;0;GmbH;74579;43210;1990;26.0;GKV;2233146.0;2233146.0;1735664.49;403549.79;-14464.76;;14464.76;389085.03;389085.03;540962.67;1322110.74;854980.97;252286.64;0.0;108352.82;225000.0;;31153.05;;;;;;214843.13;255371.6;236303.94;119731.88;79818.77;;541496.48;-637714.66;59705.01
C_834;0;GmbH;73431;77100;1999;2.0;GKV;115481006.4;120529896.0;29941663.79;1854171.3;-585953.94;134.41;586088.35;1268217.36;1236813.36;1153501.21;162427103.9;72640999.02;1043470.84;2574953.0;19763000.0;1043470.84;;49434612.14;;;;;;85957315.07;73554604.78;55134337.7;40590508.21;1993622.89;;35538156.45;-51781037.38;52292563.49
C_938;0;GmbH;73431;68200;1995;;GKV;73183476.38;58561686.33;22618897.11;-309881.36;-524707.15;32616.84;557323.99;-834588.51;-907088.51;-954545.61;26670961.08;20514206.28;0.0;6482865.0;;;;3495077.28;;;;;;45454.39;24029540.14;22473243.91;7792985.2;14362340.66;;-5345467.76;-87981.84;-351425.09
C_065;0;GmbH;73527;43320;2004;;GKV;731000.0;731000.0;732000.0;331000.0;-190000.0;;190000.0;141000.0;141000.0;116000.0;7168000.0;6452000.0;0.0;0.0;;;;;;;;;;716000.0;38000.0;0.0;;;;380000.0;-249000.0;329000.0
C_633;0;GmbH;73560;71122;2005;;GKV;10333980.17;10465042.17;3250977.53;280233.71;-212109.12;9908.57;222017.69;68124.59;68124.59;28922.48;18059121.02;2055651.47;1939340.48;7390970.32;484835.12;1939340.48;6968392.62;1024644.58;;;;;;6410276.75;3058050.22;2704966.83;1492814.79;1114750.98;;1255353.04;-1947839.57;1275324.78
C_624;0;GmbH;74564;52299;2008;1.0;GKV;150021770.4;150021770.4;20473147.16;3000435.41;302880.08;14450.81;12826.73;3303315.49;3303315.49;2361032.92;39039624.58;28042095.98;0.0;0.0;;;;31358.1;;;;;;10937164.35;37917695.64;37803279.13;6433383.54;30054123.68;;-16551511.56;-325332.71;16078000.0
C_082;0;GmbH;63743;38320;1999;149.0;GKV;13005651.39;15929223.82;5281847.15;847063.53;-7650.75;16.92;7667.67;839412.78;842372.7;598402.34;3449700.65;1794315.72;589927.08;0.0;;99285.19;;1245000.0;490641.89;;;;;1065457.85;3288061.45;1817000.54;1125452.65;;;1507565.22;-87462.34;-298792.79
C_339;0;GmbH;97901;47722;1992;224.0;GKV;22596727.19;22596727.19;19660157.73;1722006.5;-755969.8;26422.78;782392.58;966036.7;966036.7;932413.88;21838955.67;19259061.05;0.0;0.0;;;;;;;;;;2579894.62;10336462.72;4845320.9;1478397.16;2814457.91;;2423355.09;-674343.06;158819.87
C_983;0;GmbH;63843;28922;1975;192.0;GKV;88341701.82;91886595.82;44368528.37;11588470.93;-406827.5;94881.83;501919.33;11181643.43;11181643.43;7955718.11;64202015.23;29204031.83;1395499.64;1801809.0;337500.0;1350000.0;337500.0;5780264.33;;;;;;31800674.76;44052223.78;38941944.57;27247807.26;;;16518011.08;-1830062.06;-3046788.61
C_308;0;GmbH;63860;52291;1995;;GKV;1203073.34;1203073.34;426266.44;57061.27;109.89;488.98;379.09;57171.16;57171.16;37778.74;432526.25;172321.84;0.0;0.0;;;;77277.7;;;;;;260204.41;410299.26;230256.98;211513.67;14773.62;;68467.35;1371.43;5199.57
C_968;0;GmbH;86517;43900;1871;302.0;GKV;120177000.0;118958000.0;45030000.0;2423000.0;-1494000.0;118000.0;2241000.0;929000.0;805000.0;804000.0;50383000.0;17538000.0;15483000.0;8181000.0;;;;8498000.0;;;;;;9181000.0;37663000.0;25262000.0;2000.0;3652000.0;;1083000.0;-1083000.0;0.0
C_567;0;GmbH;86316;10720;2009;119.0;GKV;53341255.13;53298177.83;44522751.63;-575183.89;-1169803.57;4606.92;1174410.49;-1744987.46;-1744987.46;-1748582.85;81850607.77;18072575.2;4365275.51;4550611.08;44431.12;179675.51;695622.68;1270103.64;;;;;;162631.98;8814917.35;7104884.03;13891.24;5724703.76;;-1135134.17;-800552.61;1940401.11
C_354;0;GmbH;96476;29320;1995;858.0;GKV;214279.82;214279.82;127717.37;17009.76;-3510.61;;3510.61;13499.15;13499.15;3502.97;314239.91;181548.59;49837.65;0.0;;;;3141.83;;;;;;82853.67;69078.91;24701.52;17437.52;;;72585.41;-147600.84;88497.83
C_484;0;GmbH;95032;47740;1983;146.0;GKV;180000.0;180000.0;199920.0;108006.42;-49092.34;;49092.34;58914.08;58914.08;55232.08;2151624.55;178705.58;66660.0;850364.52;54025.91;66660.0;850364.52;48020.8;;;;;;1055894.45;29636.7;216.69;;;;205991.48;-107265.96;-103837.17
C_750;1;GmbH;95032;47540;1997;;GKV;71465713.21;71465713.21;15293142.47;4222630.41;-2599365.48;45788.05;2645153.53;1623264.93;1623264.93;1114973.36;58823708.44;31362058.33;14090563.51;466000.0;23198000.0;1304563.51;466000.0;4346523.55;;;;12786000.0;;12850742.6;56203929.26;46335723.83;583871.1;43568472.95;;-6525068.34;-304020.85;604170.01
C_646;0;GmbH;95152;20300;2003;37.0;GKV;149912009.4;149911989.9;32765949.64;10214335.14;105652.77;133184.18;27531.41;10319987.91;10319987.91;-1.19e-09;35497298.51;21413112.31;0.0;125109.0;;;;1913553.26;;;;;;13959077.2;28629934.53;8882102.09;10868.76;6977281.19;;11650827.74;-1458292.88;-10190565.17
C_196;0;GmbH & Co. KG;95126;47523;2006;;GKV;569664.67;569664.67;570699.26;122970.56;863.52;2821.61;1958.09;123834.08;123444.56;84280.87;874361.0;68319.42;0.0;0.0;151.21;;;;;;;;;806041.58;144377.36;39936.7;28217.88;;;71067.49;-54496.94;-102423.2
C_661;0;GmbH;86529;28930;1977;58.0;GKV;4686263.3;4686263.3;1048413.46;142896.64;14350.11;14217.59;;157246.75;157246.75;111227.35;4349344.02;632468.65;0.0;0.0;;;;122350.45;;;;;;3716875.37;2307948.17;2273255.39;1781883.38;226403.11;;439120.91;-178005.05;-5874.75
C_447;0;GmbH;86641;10310;1971;147.0;GKV;28564.12;28564.12;38564.12;9518.29;94255.23;;;103773.52;103773.52;-1.0900000000000001e-11;388879.56;118314.97;0.0;0.0;;;;;;;;;;270564.59;138879.56;34624.33;34624.33;;;85693.53;0.0;-89911.33
C_150;0;GmbH;85110;23190;1871;199.0;GKV;175564000.0;176708000.0;109487000.0;19176000.0;-1091000.0;84000.0;400000.0;18085000.0;18085000.0;0.0;117969000.0;80179000.0;18000.0;4381000.0;;;;5669000.0;;;;;;33391000.0;75910000.0;33148000.0;11727000.0;;;-6315000.0;-2474000.0;-9450000.0
C_678;0;GmbH;87437;28410;1969;1045.0;GKV;40171521.47;40171521.47;11976794.6;-22187.1;-43624.65;142.46;48767.11;-65811.75;-65811.75;-4.42e-09;9532521.79;9474049.79;0.0;0.0;;;;;;;;;;25000.0;6832607.52;3328634.2;162726.93;1929000.0;10095.29;1573894.09;-45687.49;-1521214.31
C_602;0;GmbH;86807;47250;2001;509.0;GKV;2469547.58;2469547.58;2573006.97;-48126.78;-12909.19;;12909.19;-61035.97;-61035.97;-49892.95;755473.59;361639.8;0.0;0.0;19714.01;;;152263.75;;;;;;380046.6;559067.41;438886.77;164260.16;;;208169.87;-40834.77;-19714.01
C_021;0;GmbH & Co. KG;80636;58110;1998;145.0;GKV;561280092.0;555061857.0;225425389.0;16523219.0;-1840475.0;97740.0;1938215.0;14682744.0;14682744.0;0.0;278771765.0;204762280.0;8010000.0;5999485.0;2668750.0;7906000.0;3719000.0;8981229.0;;;;;;60000000.0;182925541.0;99668153.0;6203221.0;91110546.0;;-43999967.0;-19728701.0;95112521.0
C_841;0;AG;80995;30300;2003;4251.0;GKV;77529308.43;77324323.54;16986454.01;18472.48;-585765.53;2391.66;588157.19;-567293.05;-567293.05;-358051.64;18667109.27;17408539.22;0.0;373272.0;;;;;;;;;;859733.45;11513579.23;2044790.39;137416.11;;;3270365.49;-1553560.12;-2129629.55
C_975;0;GmbH;80939;62030;2005;;GKV;861073.08;852608.08;729941.57;202942.42;-38945.41;5.63;38951.04;163997.01;163997.01;137272.2;845896.1;145662.96;628466.78;0.0;94626.21;;;9378.88;;;;;;71766.36;106211.58;71074.88;24006.63;;;199387.84;-11988.14;-164581.11
C_897;0;GmbH;81476;74900;2010;;GKV;274597.94;274597.94;278258.13;42881.53;-2978.72;528.55;3507.27;39902.81;39902.81;28028.21;286107.09;157963.9;0.0;33007.0;;;;287.86;;;;;;95136.19;140779.37;136570.29;74307.62;;;64089.89;-8459.0;-143772.6
C_705;0;AG;90419;73200;1989;1611.0;GKV;788368.43;788368.43;299949.77;88998.58;-3183.29;;3183.29;85815.29;85815.29;79182.29;128694.69;68509.72;60184.97;0.0;15848.53;;;24625.12;;;;;;;97804.48;48974.44;86.3;;;66640.58;-1885.6;-26640.46
C_806;1;GmbH;91052;46460;1991;378.0;GKV;5079781.05;5093302.44;3955580.75;187584.38;-20892.47;19404.11;40296.58;166691.91;166691.91;-5.97e-10;3080851.76;1978162.03;0.0;0.0;;;;;;;;;;1102689.73;1672611.96;124612.72;102784.43;;;1083191.47;-913308.57;-162514.55
C_136;0;GmbH;90768;62011;2010;;GKV;137237906.5;136854940.6;34326394.78;2103000.24;-363486.95;28338.58;391825.53;1739513.29;1739513.29;1297437.26;32916968.69;14470391.3;1846000.0;816464.72;853000.0;1846000.0;437835.74;7692257.34;;;;;;15099169.94;14199954.37;3132617.91;90271.76;;;7627446.25;-1121589.3;-2430900.56
C_325;0;GmbH & Co. KG;93333;86103;1986;;GKV;80829039.63;80829039.63;40375901.87;578776.09;-138156.6;113893.82;252050.42;440619.49;440619.49;263060.63;30694824.28;13745986.44;3351748.66;0.0;5500000.0;1851748.66;;3667987.69;;;;;;13597089.18;20904409.04;5332621.28;139831.32;3094569.38;;-1950747.15;-1809736.65;207940.5
C_195;0;GmbH;93049;62010;2008;;UKV;46181910.79;;;-743006.15;-587853.37;419.79;588273.16;-1330859.52;-1330859.52;-1310514.91;24281754.17;15372711.45;0.0;5311697.08;;;;1441094.9;;;;;;3597345.64;19816248.25;2350005.42;;1969847.33;2000.0;-2516627.31;-1050864.07;3567491.38
C_958;0;GmbH;93413;35120;2009;;GKV;43040076.98;43981855.65;23627608.19;3720150.33;-262656.15;5851.56;268507.71;3457494.18;3457494.18;1074511.78;46515193.32;12610364.09;0.0;0.0;580495.36;;;4029531.11;;;;;;33904829.23;16024734.63;10487508.7;465340.38;4581562.44;;2193304.19;-1767630.22;222358.32
C_626;0;Sonst. Gewerbetreibende;93173;68202;2010;;GKV;4347863.27;4347863.27;4005516.75;406992.35;-121118.56;1121.11;122239.67;285873.79;285873.79;284796.16;5964660.17;948006.65;1363650.73;1438618.09;;;;82297.48;;;;;;2183959.7;823341.52;795652.1;701909.34;78698.46;;291303.08;-89883.37;1.6300000000000002e-09
C_055;0;GmbH;83417;46491;1989;60.0;GKV;1847933.74;1847933.74;843079.19;159374.41;826.85;883.67;56.82;160201.26;160201.26;113966.88;568976.09;175771.79;0.0;0.0;;;;59597.07;;;;;;393204.31;538340.57;301979.04;173436.75;;;96609.19;-14887.21;-110000.0
C_139;0;GmbH;83026;46190;1992;;GKV;176811494.8;176811494.8;20855491.85;340173.39;519401.55;370697.73;264555.34;859574.94;859574.94;493197.75;42932307.85;13633752.51;0.0;2536266.0;;;;5307380.15;;;;;;26762289.34;23476253.54;15538388.26;7470859.86;3347134.85;1784217.45;-2423372.31;-604099.4;-12278.7
C_777;0;GmbH;89364;25120;1961;282.0;GKV;944671.09;944671.09;127377.33;28773.55;295.38;314.66;19.28;29068.93;29111.8;20748.94;428014.21;114693.57;0.0;0.0;;;;;;;;;;313320.64;427645.09;417704.75;1065.09;;;-471.83;0.0;5.8200000000000003e-11
C_920;0;GmbH;89079;29102;1987;1080.0;GKV;894770.44;894770.44;900855.54;396216.58;-83280.15;16382.83;99662.98;312936.43;312936.43;286171.23;10737424.03;4435560.84;2362500.0;0.0;4284605.79;;;95289.81;;;;;;3909363.19;1637209.55;1637209.55;87549.92;;;-833426.13;-376681.79;-333237.7
C_160;0;GmbH;89134;66290;2008;;GKV;4816922.15;4816922.15;1934459.47;221477.63;2127.08;2127.08;;223604.71;223604.71;165641.41;1337261.42;445706.41;0.0;0.0;;;;194592.47;;;;;;891555.01;1177639.44;790389.17;263369.08;;;12202.86;-85537.46;-6.98e-10
C_560;0;Sonst. Gewerbetreibende;89231;46144;2008;;GKV;17564083.37;17564083.37;15955189.53;4333098.33;280479.45;280909.36;429.91;4613577.78;4613577.78;2851689.9;16501704.45;10978976.09;0.0;0.0;;;;73598.35;;;;;;5522728.36;15751570.78;16100571.69;1665317.12;2637355.74;;-1292922.25;-123872.2;-72000.01
C_952;0;GmbH;82538;10130;1999;48.0;GKV;73402153.19;73402153.19;19422567.69;1869989.78;81696.16;4957.24;31109.52;1951685.94;1951685.94;1419164.6;25385803.94;17954322.94;4500000.0;255981.0;1500000.0;;;3330576.23;;;;;;2645500.0;20621727.21;7400067.1;2211065.63;4692726.81;;2808816.35;-1586523.83;-889646.33
C_583;1;GmbH;97769;86100;1997;72.0;GKV;330640.5;330640.5;333040.5;179442.57;352943.4;;156151.08;532385.97;532385.97;386236.64;5490118.02;837352.92;1010753.9;2788421.0;23823.0;1010753.9;2788421.0;67527.82;;;;;;853590.2;136732.2;142907.2;;;;489303.06;-15268.74;-475462.96
C_643;0;GmbH;85551;46510;1996;518.0;GKV;6900814.95;6900814.95;1432719.05;315904.35;-6721.92;3941.12;10663.04;309182.43;309182.43;218794.67;1264198.64;753145.32;0.0;0.0;2020.82;;;302831.12;;;;;;511053.32;1202578.97;466383.61;252829.97;171198.29;;781795.85;-27156.74;-199643.16
C_637;0;GmbH;82041;46410;1977;;GKV;28045000.0;28045000.0;14204000.0;374000.0;-398000.0;;398000.0;-24000.0;-24000.0;-44000.0;15806000.0;10151000.0;0.0;2773000.0;;;;2355000.0;;;;;;2882000.0;8482000.0;5941000.0;31000.0;2425000.0;;268407.27;-258157.44;845.29
C_091;0;GmbH;85716;70210;2000;64.0;GKV;5175342.8;5241814.42;2312606.11;244694.05;-4139.45;153.15;4292.6;240554.6;240554.6;215524.9;1385294.09;911769.19;0.0;0.0;;;;;;;;;;473524.9;1106105.07;797040.22;252537.31;;;-433335.92;-42703.5;77968.25
C_707;0;GmbH;85521;46693;2000;;GKV;43070207.79;43070207.79;43070207.79;12876951.53;-7979384.26;499.37;7979883.63;4897567.27;4897567.27;4678001.99;362858348.0;150438217.1;0.0;212420130.9;5361813.24;;212420130.9;155875.77;;;;;;-1.1200000000000001e-08;6307456.86;7263643.45;573037.66;;;1407505.41;-494000.0;-1400459.36
